,file,r,g,b
53,khpp1l.jpg,105.47583333333334,130.85083333333333,144.41916666666663
54,k7tpbt.jpg,133.8763888888889,68.36361111111111,71.05916666666666
55,k51qse.jpg,74.20527777777775,81.36027777777775,94.6127777777778
56,kcy7nj.jpg,88.19444444444443,86.16138888888888,105.95944444444443
57,kmdkvq.jpg,165.83138888888888,79.2147222222222,51.4336111111111
58,kf9cb1.jpg,125.18305555555557,133.88777777777779,145.40194444444444
59,k83rhu.jpg,111.37916666666665,116.545,128.4413888888889
60,k9tiwe.jpg,86.13888888888891,99.59111111111115,117.34472222222226
61,khlwv7.jpg,105.55611111111112,120.77166666666668,137.24055555555557
62,kc8ox5.jpg,59.25194444444443,76.95083333333334,100.0038888888889
63,kltdbv.jpg,68.94777777777777,88.11500000000001,140.39694444444447
64,kduud3.jpg,110.37444444444442,101.37222222222226,120.5902777777778
65,kkoazk.jpg,108.4966666666667,125.24055555555553,146.70583333333335
66,kmm707.jpg,63.0288888888889,72.2488888888889,93.9975
67,kj7huk.jpg,112.88472222222222,115.6661111111111,139.8408333333333
68,k7q9fk.jpg,165.495,174.6811111111111,194.41916666666665
69,k8be8i.jpg,71.95000000000002,101.76944444444446,136.9308333333333
70,keilr8.jpg,190.73694444444442,191.02944444444444,195.50555555555553
71,kmw3vr.jpg,129.69638888888892,136.18361111111113,135.95750000000004
72,karlh5.jpg,127.41666666666667,135.6077777777778,156.2288888888889
73,k7k7i2.jpg,74.1747222222222,86.45666666666668,104.51166666666664
74,kbscfa.jpg,91.33305555555556,109.65388888888889,131.25555555555553
75,knulhe.jpg,97.19500000000002,110.90750000000004,133.20083333333335
76,kma28g.jpg,78.54138888888887,97.55194444444443,116.56777777777779
77,k9keql.jpg,75.29861111111111,76.275,81.79694444444443
78,knkl5j.jpg,65.16138888888888,79.84277777777774,119.08972222222222
79,k81wa9.jpg,119.79388888888886,116.68833333333332,119.47194444444445
80,kjwt0n.jpg,104.20388888888888,118.00472222222221,134.99111111111105
81,kgy53m.jpg,122.31416666666668,126.49416666666669,136.67055555555555
82,k7ny7l.jpg,84.65583333333332,91.64555555555555,120.29388888888887
83,kifalt.jpg,107.56638888888888,113.48750000000001,115.8611111111111
84,kn5dyl.jpg,100.41027777777775,109.89777777777776,129.1002777777778
85,k4iq7j.jpg,83.69666666666663,90.8986111111111,97.7197222222222
86,kjn4yf.jpg,80.44916666666668,89.15111111111112,97.91777777777777
87,kgyk3c.jpg,101.87222222222223,119.64138888888887,139.32083333333333
88,k6dbok.jpg,114.98583333333336,139.16694444444445,167.87527777777777
89,k6x7d7.jpg,131.55638888888888,143.41027777777774,157.81277777777777
90,kmkb70.jpg,95.39,106.7008333333333,125.71083333333331
91,kbwnvd.jpg,22.929444444444446,44.516944444444455,69.77222222222221
92,kfqwfc.jpg,55.14666666666665,61.48888888888889,71.10555555555555
93,k52s9w.jpg,90.92555555555559,92.06833333333337,122.16722222222224
94,kedgwr.jpg,61.78416666666664,65.32249999999999,70.97805555555556
95,kjsc77.jpg,138.70666666666668,137.73277777777776,138.06611111111116
96,k8tuoy.jpg,114.90472222222223,139.38611111111106,166.96416666666667
97,kgjrom.jpg,85.72222222222221,89.74305555555557,114.69499999999996
98,k7q1e3.jpg,87.13555555555556,90.5930555555556,108.83555555555554
99,kjtxde.jpg,104.90055555555554,111.18999999999998,127.84833333333333
100,kjx9r0.jpg,111.18555555555554,118.96638888888893,156.0605555555556
101,kek3fa.jpg,99.68666666666664,106.0177777777778,116.16305555555554
102,kjokzu.jpg,71.58,102.2513888888889,134.5066666666666
103,k70hqw.jpg,47.17583333333333,84.69861111111112,129.32277777777782
104,k7d28m.jpg,153.20027777777779,141.04777777777778,158.82805555555558
105,kkg0tm.jpg,115.97055555555553,121.38333333333334,129.6538888888889
106,k9vy07.jpg,93.075,101.79388888888886,120.40333333333338
107,kg34rr.jpg,128.0575,132.99583333333337,161.1963888888889
108,k5l2jh.jpg,108.77277777777779,120.49638888888892,140.3141666666666
109,kfwgy4.jpg,54.78388888888888,67.30666666666667,81.37944444444445
110,kd0hme.jpg,140.5586111111111,146.98527777777775,161.0063888888889
111,k7j8dm.jpg,79.09694444444445,112.85166666666666,151.7372222222222
112,ka6bsn.jpg,73.70777777777779,84.31611111111114,101.99694444444448
113,kls5rm.jpg,96.5175,101.29944444444446,102.17472222222223
114,k8gh0t.jpg,143.7488888888889,102.25194444444446,112.09944444444449
115,ke39r7.jpg,120.71138888888893,128.8961111111111,140.08583333333328
116,kbi44u.jpg,53.524166666666666,60.53861111111111,72.00888888888888
117,kbc80q.jpg,89.63722222222223,94.59416666666667,101.04333333333335
118,k5z1m5.jpg,146.93388888888887,160.90305555555554,173.46083333333337
119,k95bt1.jpg,35.24861111111112,54.27694444444444,72.56666666666668
120,k4b3d8.jpg,85.32833333333332,93.77777777777776,129.22138888888887
121,k9i7l6.jpg,120.20972222222221,123.78583333333334,132.10083333333333
122,k9rtms.jpg,84.66166666666666,108.6311111111111,132.20888888888885
123,k9je7m.jpg,109.52888888888886,121.31055555555558,135.87805555555556
124,k6y4g2.jpg,75.99972222222225,85.5261111111111,97.06555555555558
125,k8bid1.jpg,73.62527777777777,89.43499999999997,116.46861111111112
126,k6x49p.jpg,89.87055555555555,113.49083333333336,134.41555555555553
127,k7vzaj.jpg,119.57361111111112,128.78611111111115,143.6880555555555
128,kmwe5d.jpg,94.8177777777778,80.94083333333333,97.70833333333334
129,kbkgi2.jpg,101.17361111111111,95.71944444444448,105.07416666666667
130,km0whf.jpg,68.91388888888888,88.93222222222224,113.58527777777775
131,kl29xa.jpg,74.09888888888888,86.32861111111113,100.58861111111109
132,k53adq.jpg,88.8775,101.43722222222223,143.2055555555555
133,ke8zj1.jpg,91.3575,99.92194444444446,113.9688888888889
134,knjd6s.jpg,75.18361111111109,85.69444444444443,109.19222222222224
135,khv8s0.jpg,101.13444444444441,103.7727777777778,111.17861111111112
136,kh4n20.jpg,101.53444444444447,115.0066666666667,129.67638888888885
137,kgc9q9.jpg,122.54694444444443,134.6908333333333,133.35499999999996
138,k4yb6a.jpg,100.70333333333333,102.2172222222222,111.83361111111111
139,kjrb7v.jpg,152.60444444444448,150.08555555555557,147.3975
140,k59a3y.jpg,109.61555555555555,126.80138888888888,140.4347222222222
141,kfy7p5.jpg,130.01138888888892,146.80138888888888,164.36527777777778
142,knha6c.jpg,157.84805555555553,159.81222222222223,187.41638888888892
143,kfcd93.jpg,79.2663888888889,92.12805555555556,117.14555555555557
144,ker6rd.jpg,113.5927777777778,130.8783333333334,162.28583333333336
145,k7zhtn.jpg,60.506388888888885,118.27611111111113,139.62138888888887
146,knijla.jpg,86.56972222222224,98.4686111111111,114.04222222222221
147,kaxiay.jpg,89.26527777777778,108.45305555555554,138.35611111111115
148,khbqan.jpg,88.46833333333333,125.21972222222225,170.4294444444444
149,k4n3y3.jpg,47.78138888888888,49.626944444444455,57.315555555555555
150,k8z55y.jpg,41.312500000000014,71.59027777777777,103.83388888888886
151,k4m6av.jpg,101.68638888888889,129.97888888888895,161.83083333333337
152,kifedf.jpg,105.88083333333331,112.39333333333335,121.38861111111109
153,kabrtk.jpg,78.25333333333334,98.19777777777776,128.13
154,km2mye.jpg,68.36222222222221,90.48499999999999,128.36944444444444
155,kgpzen.jpg,66.52444444444444,66.44027777777777,71.01972222222224
156,k9r5ko.jpg,143.5063888888889,150.54472222222225,170.53944444444446
157,khbb1j.jpg,50.48305555555556,41.45861111111112,85.99222222222222
158,kaazb8.jpg,47.752500000000005,63.80777777777779,86.00222222222219
159,kkaf69.jpg,60.66527777777776,83.20750000000002,98.23833333333332
160,k655xt.jpg,94.42194444444443,111.28694444444447,146.13555555555553
161,ka0vog.jpg,106.0302777777778,104.43,124.00833333333331
162,kk3gkg.jpg,124.55111111111108,134.58805555555557,142.47444444444446
163,k97d3e.jpg,91.33083333333335,94.77944444444441,108.36472222222224
164,kkrrnr.jpg,96.75722222222221,108.05638888888888,126.37750000000001
165,k7vyak.jpg,120.47722222222224,141.95194444444442,146.40305555555557
166,k7qc1l.jpg,97.13416666666669,112.00749999999998,138.81666666666663
167,ke8og7.jpg,97.99916666666665,108.53805555555557,125.94305555555556
168,kkt6p3.jpg,58.00083333333336,65.96333333333334,76.4636111111111
169,kdvzbn.jpg,107.03861111111112,110.25166666666671,127.78694444444447
170,kf5cdo.jpg,15.262777777777782,16.34027777777778,19.5775
171,kccz2s.jpg,109.10361111111112,108.58166666666666,142.71916666666667
172,kl817h.jpg,104.46083333333333,112.5247222222222,122.19305555555553
173,kgz33r.jpg,65.43861111111113,92.74638888888886,111.10972222222225
174,kg6e73.jpg,140.14194444444445,144.99388888888888,163.04111111111112
175,k9isps.jpg,101.51916666666669,121.26694444444442,150.40055555555554
176,k86l00.jpg,138.43527777777777,131.81166666666664,148.41916666666668
177,kiuro0.jpg,123.9069444444444,125.5958333333333,123.67361111111106
178,k4u4cu.jpg,124.59305555555558,135.2908333333333,144.20888888888894
179,k668x1.jpg,123.34666666666665,132.4311111111111,146.07944444444445
180,k7iul9.jpg,75.29861111111111,76.275,81.79694444444443
181,kbqurg.jpg,61.54388888888889,70.15027777777779,75.97749999999998
182,kh54xu.jpg,73.07111111111111,73.07111111111111,73.07111111111111
183,k8ax8s.jpg,119.05444444444441,122.27888888888893,138.19583333333327
184,k4x6zg.jpg,103.59249999999997,124.33666666666669,146.24722222222223
185,kn5fa2.jpg,42.03972222222223,51.67638888888889,91.94138888888892
186,kkscwd.jpg,65.28666666666668,81.7263888888889,107.09194444444444
187,kht5en.jpg,90.16333333333328,88.04583333333333,104.95750000000001
188,klyin4.jpg,118.39083333333338,119.48055555555553,130.7766666666666
189,k4ei0r.jpg,69.39888888888888,69.7247222222222,97.66861111111106
190,k4erti.jpg,102.20583333333329,124.70222222222222,161.2097222222222
191,kaa4n7.jpg,77.09388888888887,95.35305555555558,100.28083333333335
192,kh5vq8.jpg,136.61027777777778,140.4733333333334,146.5811111111111
193,kc6tts.jpg,126.30222222222223,136.06111111111113,151.7058333333333
194,kglixk.jpg,90.5497222222222,103.08583333333337,124.22
195,kdnowl.jpg,129.61249999999998,158.7241666666666,190.47277777777782
196,kdr9kr.jpg,100.87333333333332,126.12527777777778,183.61805555555557
197,k7njau.jpg,66.59000000000002,70.5447222222222,79.97361111111111
198,kil766.jpg,53.277499999999996,4.481944444444446,44.85583333333334
199,knl2qj.jpg,95.52083333333334,120.49555555555553,146.4163888888889
200,kbhwv8.jpg,87.56666666666665,113.0797222222222,147.43777777777785
201,khdjlj.jpg,117.45361111111109,121.37500000000003,136.66777777777781
202,k8hcc4.jpg,113.88500000000002,121.37333333333336,120.24916666666667
203,kgwdqm.jpg,134.37,142.83305555555555,170.5347222222222
204,k8javu.jpg,123.44555555555554,136.7538888888889,169.0613888888889
205,k6q5z1.jpg,179.69277777777776,189.96972222222223,213.65527777777777
206,kdhqom.jpg,103.655,128.58472222222224,153.15527777777777
207,kjhk7t.jpg,102.17527777777777,109.88722222222226,129.3875
208,kbw33v.jpg,54.80666666666665,66.6013888888889,81.50638888888889
209,k5cjtc.jpg,80.91805555555553,100.69833333333334,116.67222222222223
210,k7m538.jpg,88.4566666666667,111.46999999999998,135.6947222222222
211,k82ax9.jpg,87.18194444444447,107.19416666666669,148.49694444444444
212,k8swx1.jpg,74.72666666666663,90.19194444444447,139.8697222222222
213,kmkpyx.jpg,108.50777777777782,112.33416666666669,130.3688888888889
214,knjo16.jpg,41.32194444444444,44.32472222222221,60.3297222222222
215,kkq3p1.jpg,101.85361111111109,124.64500000000002,145.37555555555554
216,kjgb8a.jpg,94.91250000000004,104.46777777777778,106.50722222222223
217,kmzdvk.jpg,101.26861111111111,122.6397222222222,153.97416666666672
218,kjvik6.jpg,128.54055555555553,144.32694444444445,168.42305555555558
219,kilhs6.jpg,89.21555555555558,105.95444444444446,131.83166666666665
220,km70cg.jpg,81.25333333333334,109.11138888888885,137.17416666666662
221,k68h32.jpg,93.48416666666667,98.12750000000001,111.18583333333335
222,kgdyuh.jpg,84.9136111111111,96.09194444444444,111.65555555555558
223,kkvnyl.jpg,88.10111111111114,97.57055555555559,104.20972222222221
224,kisg05.jpg,104.65444444444442,102.13694444444447,104.63638888888892
225,k8m3hk.jpg,112.75750000000004,124.92750000000001,140.46277777777775
226,khutm9.jpg,102.22222222222219,111.99361111111115,144.28749999999994
227,khzv5f.jpg,80.31611111111114,89.4513888888889,119.58250000000001
228,kf0z1h.jpg,107.8186111111111,122.46333333333334,136.38250000000002
229,kexumc.jpg,88.66750000000002,99.33222222222223,119.94777777777777
230,kb3qsd.jpg,118.23666666666665,129.2619444444444,146.5916666666666
231,k4g5iq.jpg,69.88638888888889,76.46000000000001,96.69555555555557
232,kexbmv.jpg,68.54277777777779,79.3888888888889,94.4111111111111
233,kkxlgu.jpg,101.70555555555556,115.33694444444444,133.565
234,kfffne.jpg,132.75944444444448,149.74944444444446,176.18666666666667
235,kfheds.jpg,97.13861111111113,116.37722222222227,144.5794444444444
236,kirzz6.jpg,114.84777777777776,121.83249999999995,135.45472222222222
237,kbfz65.jpg,68.65083333333334,79.0763888888889,94.0286111111111
238,k4buhw.jpg,114.12777777777775,122.13638888888892,133.7522222222222
239,kjqntv.jpg,105.99055555555553,114.51083333333332,126.39722222222223
240,klknx7.jpg,75.86944444444448,82.71388888888886,86.73027777777777
241,khq3q3.jpg,128.82638888888883,136.31444444444443,149.88611111111106
242,kjq6pj.jpg,60.37666666666669,58.75055555555558,123.67472222222221
243,knyzuy.jpg,65.12749999999998,75.65861111111113,82.37972222222224
244,k6eniq.jpg,76.17055555555554,103.31055555555555,136.49055555555557
245,kghm5f.jpg,99.07583333333336,118.7366666666667,133.04333333333332
246,kjim6v.jpg,62.593611111111095,69.74749999999999,96.52805555555555
247,kabnxp.jpg,87.14111111111109,115.60555555555558,145.4177777777778
248,kbx6kq.jpg,77.10527777777777,81.98750000000001,112.43833333333335
249,k8usqq.jpg,77.38666666666664,86.9158333333333,102.98666666666665
250,k9ce6v.jpg,79.85027777777779,45.87888888888889,119.32583333333334
251,kkfev0.jpg,114.34916666666665,102.64583333333333,175.1575
252,knz1uf.jpg,123.61083333333337,130.38583333333332,142.1513888888889
253,kbddzn.jpg,91.45916666666668,102.28972222222225,115.82944444444448
254,kmhjsk.jpg,104.92666666666666,115.50666666666669,142.62833333333336
255,k5gb6f.jpg,58.74361111111112,64.55666666666667,75.93527777777776
256,k6mnkt.jpg,67.99694444444444,80.61138888888887,88.63333333333334
257,kflezl.jpg,125.72194444444443,135.42861111111114,155.5625
258,kfqdw2.jpg,71.50138888888887,71.11583333333331,85.48944444444444
259,k852hh.jpg,63.29416666666666,70.16083333333336,82.33083333333335
260,k71xb1.jpg,70.49472222222222,104.65444444444444,144.7922222222222
261,kmppwp.jpg,86.4644444444444,86.92305555555554,93.07083333333334
262,k63fup.jpg,75.77611111111112,84.27972222222222,98.82583333333334
263,k7hpfp.jpg,99.5777777777778,116.37166666666666,136.00249999999997
264,kelkf2.jpg,49.957777777777785,55.83722222222225,67.77888888888891
265,kivfj2.jpg,68.94777777777777,88.11500000000001,140.39694444444447
266,kb8mwr.jpg,86.71611111111109,90.9172222222222,111.20722222222226
267,k6bm5u.jpg,174.50777777777782,178.33305555555552,186.73138888888892
268,kechq4.jpg,56.39916666666669,64.84416666666667,90.94888888888886
269,k62j8t.jpg,83.79777777777778,108.05999999999999,136.9138888888889
270,k8ixvx.jpg,132.60722222222222,145.81555555555556,166.1916666666667
271,kl5hsm.jpg,85.92944444444444,92.14916666666667,102.26916666666666
272,k8db1y.jpg,96.91166666666669,107.30805555555558,117.36055555555552
273,keolc8.jpg,47.580833333333324,54.09055555555555,71.4272222222222
274,ke5b32.jpg,137.26388888888886,143.8663888888889,159.82583333333332
275,ka3xjo.jpg,119.83972222222222,121.48277777777777,131.9202777777778
276,kergcw.jpg,59.945277777777775,67.20194444444446,85.21861111111112
277,k9hhlx.jpg,101.00805555555556,125.24333333333335,174.29416666666668
278,k5i4ue.jpg,88.2263888888889,97.51888888888895,150.74833333333342
279,kbhixl.jpg,117.33083333333336,120.82333333333331,140.86111111111106
280,k4z0bq.jpg,97.80305555555555,115.28638888888891,139.11611111111114
281,kakxlt.jpg,102.22277777777778,112.02444444444448,120.20805555555552
282,kd48hf.jpg,137.0294444444444,140.94944444444445,156.74527777777772
283,kmnew5.jpg,117.66611111111114,124.59583333333336,142.82527777777779
284,k4jl2w.jpg,87.51166666666668,99.50305555555559,119.31611111111116
285,keymen.jpg,50.11000000000001,59.23527777777778,67.23444444444446
286,kbzduk.jpg,105.49777777777777,119.78500000000003,158.35722222222228
287,knj6za.jpg,122.20250000000003,128.75888888888886,127.79472222222225
288,k4edhi.jpg,175.8366666666667,34.61527777777778,100.20555555555553
289,kbl739.jpg,114.53777777777782,134.77000000000004,161.08833333333334
290,knbfn2.jpg,73.44055555555558,91.14666666666666,89.09638888888888
291,kkush1.jpg,30.578055555555554,36.02666666666668,48.61333333333332
292,kkfqi0.jpg,77.17305555555558,93.94388888888889,111.29888888888883
293,kjqr9y.jpg,113.56,110.72055555555556,115.59416666666667
294,kgn13y.jpg,46.08333333333333,51.3325,67.71750000000002
295,kaqn6r.jpg,92.84055555555557,115.01055555555556,153.34722222222226
296,kduwrq.jpg,23.33611111111112,28.197222222222226,34.446666666666665
297,k8lrqt.jpg,97.12527777777777,97.7991666666667,106.0772222222222
298,kdlk5i.jpg,121.80777777777776,137.40694444444446,156.94694444444445
299,kgypla.jpg,81.45500000000003,80.4383333333333,109.09694444444443
300,k9tahz.jpg,121.01750000000001,122.25333333333337,135.53833333333333
301,kadmds.jpg,73.8511111111111,85.04250000000002,102.81666666666665
302,k9qkfk.jpg,80.7238888888889,83.07666666666665,79.11
303,k9ovy6.jpg,46.01,49.29277777777779,59.78972222222224
304,k9rz4o.jpg,93.48694444444442,113.37222222222219,138.90777777777774
305,kdv16f.jpg,50.33472222222223,49.86361111111111,49.86361111111111
306,kcbm5x.jpg,64.89305555555558,62.66972222222221,63.01944444444446
307,kceoij.jpg,113.93361111111109,115.93749999999999,119.43722222222222
308,k4dk7t.jpg,120.1780555555555,124.36472222222224,139.40333333333334
309,ke84tn.jpg,61.535,83.89305555555553,107.15499999999996
310,kl55kk.jpg,88.57333333333332,101.53999999999999,116.0486111111111
311,kktdvh.jpg,70.54527777777778,85.12611111111113,111.68638888888889
312,k7t538.jpg,108.85666666666664,114.66027777777776,123.81305555555554
313,k6c41c.jpg,122.94888888888887,127.85972222222225,141.21083333333337
314,k8j4qh.jpg,161.6216666666667,169.50722222222223,191.1236111111111
315,k8fbcp.jpg,88.36500000000002,110.27361111111114,142.2513888888889
316,khzspl.jpg,46.410555555555554,52.43916666666665,57.653888888888886
317,kahy7i.jpg,130.29444444444445,130.29444444444445,130.29444444444445
318,klhozw.jpg,80.86833333333334,104.88527777777782,148.34694444444446
319,k7ont5.jpg,121.33194444444443,123.49611111111113,125.78194444444443
320,klehez.jpg,76.50944444444444,80.40527777777775,87.74027777777782
321,km5p42.jpg,79.3861111111111,92.72555555555556,146.24361111111108
322,kbpp5b.jpg,111.7763888888889,124.1819444444444,130.7138888888889
323,k87s1p.jpg,124.10777777777771,138.10638888888886,150.48638888888888
324,k6ezly.jpg,69.46333333333332,79.01694444444446,88.83388888888891
325,k96iht.jpg,90.46305555555554,91.61972222222226,133.5613888888889
326,kcjlj5.jpg,46.05666666666666,41.7925,50.88916666666667
327,kfd6dr.jpg,75.33416666666668,74.50361111111111,125.83027777777775
328,k5the5.jpg,97.7808333333333,107.32333333333331,117.4516666666667
329,khoexa.jpg,124.09361111111112,130.7463888888889,141.9005555555556
330,k9mj3t.jpg,37.08583333333333,63.05138888888889,106.72055555555556
331,klv6ww.jpg,157.23333333333338,157.23333333333338,157.23333333333338
332,kin3ih.jpg,38.68527777777778,55.23111111111112,77.36722222222218
333,kbj2ru.jpg,138.2847222222222,148.5994444444445,175.69611111111115
334,k4lmw2.jpg,117.41444444444441,124.89194444444442,135.3336111111111
335,kkcn0r.jpg,94.13361111111111,110.06472222222224,133.78472222222223
336,kk8jvg.jpg,124.21055555555557,134.6186111111111,151.71527777777774
337,kk7q7g.jpg,77.67083333333333,70.20555555555556,65.82388888888887
338,kau80j.jpg,86.59555555555559,85.52777777777777,98.95027777777779
339,kbthh1.jpg,99.97000000000001,97.91277777777779,99.85944444444445
340,kb9z7f.jpg,66.90638888888888,68.23166666666664,104.2672222222222
341,kkq9tz.jpg,126.04638888888886,128.76138888888886,140.79000000000002
342,kkt20i.jpg,84.2152777777778,77.15777777777777,98.40861111111109
343,k56r57.jpg,118.04722222222227,117.53777777777778,123.3377777777778
344,kfafu5.jpg,97.94638888888889,117.05888888888884,159.69805555555556
345,k9qpzw.jpg,95.5725,106.93583333333329,126.98138888888887
346,knuois.jpg,115.13472222222221,102.14111111111114,157.78666666666666
347,k73abq.jpg,28.517222222222223,36.74083333333335,45.86472222222223
348,kj1ygl.jpg,35.794999999999995,43.93944444444445,60.065555555555534
349,katnew.jpg,83.35777777777777,92.49500000000003,114.02027777777779
350,k53i46.jpg,71.61583333333334,90.5827777777778,112.98166666666665
351,kh76lr.jpg,141.86611111111114,148.80416666666667,167.01416666666668
352,kkh1u5.jpg,49.866388888888885,64.93749999999997,94.1727777777778
353,k6bnea.jpg,65.50805555555553,72.35361111111108,97.73833333333333
354,kjxf78.jpg,111.18555555555554,118.96638888888893,156.0605555555556
355,kagbi4.jpg,56.29611111111111,67.72249999999998,79.04027777777779
356,kcrllm.jpg,107.18055555555553,117.22333333333333,129.37333333333333
357,kc3vjl.jpg,111.82194444444443,109.84305555555555,129.41222222222223
358,km98bb.jpg,110.95944444444444,112.44833333333337,130.96083333333334
359,k6jzk0.jpg,113.11222222222221,140.17555555555555,179.60750000000002
360,kg1d6c.jpg,124.52305555555553,128.37027777777783,140.70194444444448
361,kcc276.jpg,133.4788888888889,123.36638888888893,168.28638888888892
362,kc58cn.jpg,107.42416666666668,101.01749999999998,111.14694444444443
363,k9k015.jpg,138.26972222222224,141.9975,170.04027777777773
364,k50fpn.jpg,107.55166666666668,123.49972222222222,135.80361111111114
365,kl1m0l.jpg,101.66472222222225,115.22083333333333,114.7877777777778
366,ka4bq7.jpg,69.45305555555555,71.33944444444442,103.20027777777774
367,kff6dm.jpg,99.7011111111111,114.41444444444444,112.41805555555554
368,klyhwm.jpg,55.91916666666666,82.0902777777778,116.99250000000002
369,kn8te6.jpg,110.79111111111112,123.53777777777776,155.91972222222222
370,kczxs7.jpg,150.98333333333332,150.98333333333332,150.98333333333332
371,k5t7h7.jpg,97.26055555555554,97.26055555555554,97.26055555555554
372,k74n81.jpg,95.81944444444441,95.65777777777775,141.6172222222222
373,kej2wu.jpg,70.4175,105.55222222222224,142.4455555555555
374,k50beb.jpg,77.30527777777775,81.96555555555555,98.23749999999998
375,knpfm5.jpg,125.12055555555555,127.59638888888891,138.2422222222222
376,k8sxpp.jpg,70.44472222222221,90.33111111111116,116.6902777777778
377,kawywk.jpg,56.4225,74.21694444444444,110.26111111111112
378,kmjpek.jpg,70.68472222222222,81.7833333333333,94.78055555555557
379,k9mik4.jpg,127.10333333333332,146.32083333333335,172.8047222222222
380,kdx6kf.jpg,96.50944444444444,86.77111111111113,104.23277777777777
381,k636fe.jpg,79.415,108.08333333333333,149.95805555555555
382,kax814.jpg,87.53722222222223,104.6727777777778,120.68527777777781
383,k9a7n3.jpg,92.81194444444444,106.25499999999998,133.4458333333333
384,kabhp1.jpg,58.623888888888885,61.49055555555555,71.2811111111111
385,kfjjcy.jpg,82.04,115.98000000000005,162.06638888888892
386,kj9vym.jpg,66.67861111111112,78.37750000000003,95.73666666666665
387,k4evi6.jpg,103.8591666666667,123.69694444444448,139.32250000000002
388,k9ommx.jpg,111.43944444444442,113.10472222222225,129.7008333333334
389,k4isoe.jpg,84.79999999999997,93.42527777777777,99.57000000000004
